trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4052,False,"{'a': 0.001, 'e': 0.01740496097313833}",35,28,12.851075360856447,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4053,False,"{'a': 0.001, 'e': 0.017387564711745573}",30,19,19.7100536758458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4054,False,"{'a': 0.001, 'e': 0.017370185837918987}",25,20,10.645529331630541,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4055,False,"{'a': 0.001, 'e': 0.017352824334279676}",20,14,10.984539408559167,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4056,False,"{'a': 0.001, 'e': 0.01733548018346616}",25,15,20.939076311780074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4057,False,"{'a': 0.001, 'e': 0.017318153368134255}",20,9,20.0434518669251,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4058,False,"{'a': 0.001, 'e': 0.01730084387095716}",25,5,27.56994376868571,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4059,False,"{'a': 0.001, 'e': 0.017283551674625395}",35,18,30.497875682404512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4060,False,"{'a': 0.001, 'e': 0.01726627676184673}",25,18,13.16344467507528,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4061,False,"{'a': 0.001, 'e': 0.017249019115346265}",25,18,14.55019212180979,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4062,False,"{'a': 0.001, 'e': 0.017231778717866367}",25,7,33.105518219102564,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4063,False,"{'a': 0.001, 'e': 0.017214555552166607}",30,19,21.000942577439478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4064,False,"{'a': 0.001, 'e': 0.017197349601023853}",20,8,23.31258222776591,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4065,False,"{'a': 0.001, 'e': 0.017180160847232114}",20,8,20.717385978202365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4066,False,"{'a': 0.001, 'e': 0.017162989273602654}",25,19,4.586000615868331,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
4067,False,"{'a': 0.001, 'e': 0.017145834862963918}",25,11,26.668399793266417,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4068,False,"{'a': 0.001, 'e': 0.017128697598161453}",30,0,49.45856634650404,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4069,False,"{'a': 0.001, 'e': 0.017111577462058016}",25,14,21.422679503340337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4070,False,"{'a': 0.001, 'e': 0.01709447443753348}",20,2,17.70630956453109,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
4071,False,"{'a': 0.001, 'e': 0.017077388507484793}",20,1,27.80666200570871,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
4072,False,"{'a': 0.001, 'e': 0.017060319654826052}",30,0,47.13270474578246,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
4073,False,"{'a': 0.001, 'e': 0.017043267862488373}",25,20,11.195861637457892,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4074,False,"{'a': 0.001, 'e': 0.017026233113419977}",25,14,20.499934900407293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4075,False,"{'a': 0.001, 'e': 0.017009215390586124}",25,18,8.55345892175122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4076,False,"{'a': 0.001, 'e': 0.016992214676969066}",20,14,11.904041092085823,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4077,False,"{'a': 0.001, 'e': 0.016975230955568105}",30,12,19.924997548080924,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
4078,False,"{'a': 0.001, 'e': 0.016958264209399526}",30,11,33.19820547442891,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4079,False,"{'a': 0.001, 'e': 0.016941314421496552}",25,14,15.85580424086081,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4080,False,"{'a': 0.001, 'e': 0.01692438157490943}",35,26,4.960551615197107,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4081,False,"{'a': 0.001, 'e': 0.01690746565270528}",20,14,10.053006941519183,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4082,False,"{'a': 0.001, 'e': 0.016890566637968184}",25,19,12.408638832666817,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4083,False,"{'a': 0.001, 'e': 0.016873684513799156}",25,16,11.175948223944749,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4084,False,"{'a': 0.001, 'e': 0.01685681926331603}",20,13,13.412689664187631,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4085,False,"{'a': 0.001, 'e': 0.01683997086965357}",30,3,40.31080881825452,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
4086,False,"{'a': 0.001, 'e': 0.016823139315963402}",25,13,21.63380619936798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4087,False,"{'a': 0.001, 'e': 0.016806324585413937}",20,10,7.893239596662097,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4088,False,"{'a': 0.001, 'e': 0.01678952666119047}",25,15,17.372854769777028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4089,False,"{'a': 0.001, 'e': 0.016772745526495048}",20,12,15.698802244405822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4090,False,"{'a': 0.001, 'e': 0.016755981164546553}",30,20,21.843813539754382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4091,False,"{'a': 0.001, 'e': 0.016739233558580632}",20,8,7.6257023497762955,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4092,False,"{'a': 0.001, 'e': 0.01672250269184965}",25,2,33.9670169388987,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4093,False,"{'a': 0.001, 'e': 0.016705788547622755}",20,2,27.274899086566474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4094,False,"{'a': 0.001, 'e': 0.016689091109185813}",20,6,18.82907815049809,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4095,False,"{'a': 0.001, 'e': 0.016672410359841357}",20,6,24.710339053646706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4096,False,"{'a': 0.001, 'e': 0.016655746282908664}",35,20,27.462901060973827,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4097,False,"{'a': 0.001, 'e': 0.016639098861723624}",30,21,16.37770767914257,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4098,False,"{'a': 0.001, 'e': 0.01662246807963884}",25,13,8.914853943471169,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4099,False,"{'a': 0.001, 'e': 0.01660585392002353}",20,9,17.564364754431764,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4100,False,"{'a': 0.001, 'e': 0.01658925636626351}",25,15,24.31673987559662,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4101,False,"{'a': 0.001, 'e': 0.016572675401761255}",25,13,19.900576935781253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4102,False,"{'a': 0.001, 'e': 0.016556111009935766}",35,4,6.45098337000543,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 1}",1
4103,False,"{'a': 0.001, 'e': 0.016539563174222668}",20,11,18.274083872882724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4104,False,"{'a': 0.001, 'e': 0.016523031878074135}",30,18,21.113491394510532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4105,False,"{'a': 0.001, 'e': 0.016506517104958845}",20,7,18.973376434366134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4106,False,"{'a': 0.001, 'e': 0.016490018838362035}",20,5,25.02472612036755,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4107,False,"{'a': 0.001, 'e': 0.01647353706178545}",25,17,17.136257617025695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4108,False,"{'a': 0.001, 'e': 0.016457071758747287}",35,19,29.093831756088047,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4109,False,"{'a': 0.001, 'e': 0.01644062291278227}",20,16,8.749852479379054,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4110,False,"{'a': 0.001, 'e': 0.016424190507441518}",20,11,12.859871175926827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4111,False,"{'a': 0.001, 'e': 0.016407774526292645}",25,5,33.23220373984364,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4112,False,"{'a': 0.001, 'e': 0.016391374952919677}",20,14,9.66188828558099,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4113,False,"{'a': 0.001, 'e': 0.01637499177092302}",25,0,44.24797800014942,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4114,False,"{'a': 0.001, 'e': 0.01635862496391949}",30,7,43.39281986735628,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4115,False,"{'a': 0.001, 'e': 0.016342274515542307}",20,16,6.1046424491768665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4116,False,"{'a': 0.001, 'e': 0.016325940409440985}",25,8,30.26321765776334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4117,False,"{'a': 0.001, 'e': 0.01630962262928145}",25,15,19.19775458965714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.001, 'e': 0.016293321158745884}",20,0,33.5386551540001,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4119,False,"{'a': 0.001, 'e': 0.016277035981532836}",25,10,24.762432684422375,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4120,False,"{'a': 0.001, 'e': 0.016260767081357142}",25,0,35.59213537094808,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.001, 'e': 0.01624451444194987}",20,12,13.69371601323565,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4122,False,"{'a': 0.001, 'e': 0.016228278047058394}",25,8,24.815062080358548,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4123,False,"{'a': 0.001, 'e': 0.016212057880446332}",20,9,18.005665121737955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4124,False,"{'a': 0.001, 'e': 0.016195853925893487}",20,15,11.906544215482551,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4125,False,"{'a': 0.001, 'e': 0.01617966616719593}",30,15,28.452601209065577,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4126,False,"{'a': 0.001, 'e': 0.016163494588165874}",25,11,22.926679209618513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4127,False,"{'a': 0.001, 'e': 0.016147339172631756}",25,13,23.929792688499056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.001, 'e': 0.01613119990443817}",20,8,25.319470917575003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.001, 'e': 0.016115076767445814}",20,12,17.14783663251609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.001, 'e': 0.016098969745531575}",35,13,39.51520901897672,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4131,False,"{'a': 0.001, 'e': 0.016082878822588433}",20,10,20.136797244058858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4132,False,"{'a': 0.001, 'e': 0.01606680398252544}",25,7,29.26228919513343,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4133,False,"{'a': 0.001, 'e': 0.016050745209267785}",25,0,38.09244634189185,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4134,False,"{'a': 0.001, 'e': 0.01603470248675666}",20,0,38.55730231612449,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4135,False,"{'a': 0.001, 'e': 0.016018675798949358}",30,10,32.47227499200599,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4136,False,"{'a': 0.001, 'e': 0.016002665129819207}",20,8,18.54344191739127,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4137,False,"{'a': 0.001, 'e': 0.0159866704633555}",25,10,22.98104274139794,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4138,False,"{'a': 0.001, 'e': 0.015970691783563595}",25,15,8.9186039350659,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4139,False,"{'a': 0.001, 'e': 0.015954729074464814}",30,20,18.738123225924607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4140,False,"{'a': 0.001, 'e': 0.015938782320096424}",20,9,19.62636808394131,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4141,False,"{'a': 0.001, 'e': 0.015922851504511698}",30,16,25.374978179879463,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4142,False,"{'a': 0.001, 'e': 0.015906936611779787}",30,12,36.314499354445346,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4143,False,"{'a': 0.001, 'e': 0.015891037625985815}",20,16,7.676045265312015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4144,False,"{'a': 0.001, 'e': 0.015875154531230805}",25,10,29.282955392242723,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4145,False,"{'a': 0.001, 'e': 0.015859287311631637}",20,15,9.556772624793334,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4146,False,"{'a': 0.001, 'e': 0.0158434359513211}",35,21,29.82523451752374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4147,False,"{'a': 0.001, 'e': 0.015827600434447853}",20,0,32.82165164566544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4148,False,"{'a': 0.001, 'e': 0.015811780745176342}",20,4,23.93194312750177,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4149,False,"{'a': 0.001, 'e': 0.01579597686768691}",30,18,22.830312666255914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4150,False,"{'a': 0.001, 'e': 0.015780188786175646}",20,2,31.41652971358686,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4151,False,"{'a': 0.001, 'e': 0.015764416484854486}",30,17,22.711919195598952,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4152,False,"{'a': 0.001, 'e': 0.015748659947951136}",25,19,11.9886145285276,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4153,False,"{'a': 0.001, 'e': 0.015732919159709032}",25,14,17.384242119725457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4154,False,"{'a': 0.001, 'e': 0.015717194104387402}",30,19,20.09818179592369,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4155,False,"{'a': 0.001, 'e': 0.015701484766261195}",20,16,7.744758056193039,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4156,False,"{'a': 0.001, 'e': 0.015685791129621054}",25,11,26.097506372971488,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4157,False,"{'a': 0.001, 'e': 0.01567011317877336}",20,12,15.64243282015438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4158,False,"{'a': 0.001, 'e': 0.01565445089804014}",20,12,-4.616184956976102,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
4159,False,"{'a': 0.001, 'e': 0.015638804271759118}",20,6,23.078417780985863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4160,False,"{'a': 0.001, 'e': 0.01562317328428369}",20,6,23.835628873934393,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4161,False,"{'a': 0.001, 'e': 0.01560755791998283}",25,13,12.437997901614791,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4162,False,"{'a': 0.001, 'e': 0.015591958163241193}",20,7,22.052603983834867,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4163,False,"{'a': 0.001, 'e': 0.015576373998459032}",20,7,23.81501397480087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4164,False,"{'a': 0.001, 'e': 0.015560805410052154}",20,7,23.05151059680495,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4165,False,"{'a': 0.001, 'e': 0.015545252382451996}",25,15,19.53752571306106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4166,False,"{'a': 0.001, 'e': 0.015529714900105502}",25,13,25.81282782084869,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4167,False,"{'a': 0.001, 'e': 0.015514192947475202}",30,18,23.53585713419158,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4168,False,"{'a': 0.001, 'e': 0.015498686509039157}",20,10,19.81683264767463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4169,False,"{'a': 0.001, 'e': 0.015483195569290899}",25,10,25.7379342148689,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4170,False,"{'a': 0.001, 'e': 0.015467720112739499}",20,6,14.868694339229773,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4171,False,"{'a': 0.001, 'e': 0.015452260123909515}",30,8,32.968464281618225,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4172,False,"{'a': 0.001, 'e': 0.01543681558734093}",25,17,13.062398566424742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4173,False,"{'a': 0.001, 'e': 0.015421386487589232}",20,11,18.223097729981568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4174,False,"{'a': 0.001, 'e': 0.015405972809225293}",20,10,21.57654106731346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4175,False,"{'a': 0.001, 'e': 0.015390574536835447}",30,22,17.371217486807105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4176,False,"{'a': 0.001, 'e': 0.015375191655021433}",20,2,29.061403589937406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4177,False,"{'a': 0.001, 'e': 0.015359824148400343}",35,25,16.885944787469644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4178,False,"{'a': 0.001, 'e': 0.015344472001604681}",20,9,20.981271102933356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4179,False,"{'a': 0.001, 'e': 0.015329135199282314}",25,15,16.239277852310533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4180,False,"{'a': 0.001, 'e': 0.015313813726096408}",30,9,40.930919976192456,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4181,False,"{'a': 0.001, 'e': 0.015298507566725518}",25,0,40.850572204870666,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4182,False,"{'a': 0.001, 'e': 0.015283216705863457}",20,13,15.415097199527835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4183,False,"{'a': 0.001, 'e': 0.015267941128219376}",30,12,26.1937501823903,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4184,False,"{'a': 0.001, 'e': 0.015252680818517708}",25,2,33.37613954437894,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4185,False,"{'a': 0.001, 'e': 0.015237435761498117}",25,11,27.36350508067445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4186,False,"{'a': 0.001, 'e': 0.015222205941915557}",30,15,25.39679649009916,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4187,False,"{'a': 0.001, 'e': 0.015206991344540219}",20,13,11.797780194381968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4188,False,"{'a': 0.001, 'e': 0.015191791954157482}",30,20,20.390079769367276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4189,False,"{'a': 0.001, 'e': 0.015176607755567978}",25,0,24.409649222705873,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4190,False,"{'a': 0.001, 'e': 0.01516143873358748}",20,8,20.620440547239177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4191,False,"{'a': 0.001, 'e': 0.01514628487304698}",20,16,8.245451109021925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4192,False,"{'a': 0.001, 'e': 0.015131146158792626}",20,16,8.397998985340262,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4193,False,"{'a': 0.001, 'e': 0.015116022575685681}",20,14,13.01237304854347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4194,False,"{'a': 0.001, 'e': 0.015100914108602571}",20,11,19.195880432422804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4195,False,"{'a': 0.001, 'e': 0.01508582074243484}",20,6,24.013827780879048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4196,False,"{'a': 0.001, 'e': 0.015070742462089098}",25,15,-25.740775473284113,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4197,False,"{'a': 0.001, 'e': 0.015055679252487086}",30,18,22.420485553845555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4198,False,"{'a': 0.001, 'e': 0.015040631098565566}",25,18,13.462394819782022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4199,False,"{'a': 0.001, 'e': 0.0150255979852764}",20,13,13.543364005831494,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4200,False,"{'a': 0.001, 'e': 0.015010579897586484}",20,6,28.813765792566862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4201,False,"{'a': 0.001, 'e': 0.014995576820477703}",25,16,13.058120904383753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4202,False,"{'a': 0.001, 'e': 0.014980588738946993}",30,20,22.711734338214928,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4203,False,"{'a': 0.001, 'e': 0.014965615638006283}",30,22,12.628492114232582,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4204,False,"{'a': 0.001, 'e': 0.014950657502682445}",30,16,25.83875697132316,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4205,False,"{'a': 0.001, 'e': 0.014935714318017369}",20,15,9.819415347735012,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4206,False,"{'a': 0.001, 'e': 0.014920786069067842}",25,19,11.45087258522372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4207,False,"{'a': 0.001, 'e': 0.014905872740905627}",25,17,13.327316259745047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4208,False,"{'a': 0.001, 'e': 0.01489097431861741}",30,11,23.475025336318865,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
4209,False,"{'a': 0.001, 'e': 0.014876090787304737}",20,8,21.205080974493768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4210,False,"{'a': 0.001, 'e': 0.014861222132084092}",20,13,12.865483594033817,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4211,False,"{'a': 0.001, 'e': 0.014846368338086832}",20,15,9.923627488139443,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4212,False,"{'a': 0.001, 'e': 0.014831529390459133}",20,9,19.706997898211153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4213,False,"{'a': 0.001, 'e': 0.014816705274362072}",20,8,23.019689297194166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4214,False,"{'a': 0.001, 'e': 0.01480189597497151}",20,15,9.086048870435057,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4215,False,"{'a': 0.001, 'e': 0.014787101477478155}",20,12,14.295607586656706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4216,False,"{'a': 0.001, 'e': 0.014772321767087523}",30,20,19.5049148209266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4217,False,"{'a': 0.001, 'e': 0.014757556829019875}",20,6,25.553630963051237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4218,False,"{'a': 0.001, 'e': 0.014742806648510288}",20,15,10.049088271007864,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4219,False,"{'a': 0.001, 'e': 0.01472807121080859}",20,1,31.174688963165043,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4220,False,"{'a': 0.001, 'e': 0.014713350501179315}",25,2,32.33201566861454,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
4221,False,"{'a': 0.001, 'e': 0.014698644504901784}",25,15,20.544698330938886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4222,False,"{'a': 0.001, 'e': 0.014683953207269966}",25,16,11.740630801491864,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4223,False,"{'a': 0.001, 'e': 0.014669276593592582}",20,10,14.861980191583424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4224,False,"{'a': 0.001, 'e': 0.014654614649193026}",25,18,15.369980627123402,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4225,False,"{'a': 0.001, 'e': 0.014639967359409327}",20,11,16.17328445535422,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4226,False,"{'a': 0.001, 'e': 0.014625334709594222}",25,11,27.599530229849815,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4227,False,"{'a': 0.001, 'e': 0.01461071668511503}",25,16,18.48362670419847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4228,False,"{'a': 0.001, 'e': 0.014596113271353742}",25,13,22.449589715619165,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4229,False,"{'a': 0.001, 'e': 0.014581524453706954}",20,0,28.72063233636567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4230,False,"{'a': 0.001, 'e': 0.014566950217585823}",20,5,27.081850214698875,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4231,False,"{'a': 0.001, 'e': 0.014552390548416123}",25,2,36.2520855423957,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4232,False,"{'a': 0.001, 'e': 0.014537845431638198}",25,7,28.077354000792077,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4233,False,"{'a': 0.001, 'e': 0.0145233148527069}",25,17,12.790488429974413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4234,False,"{'a': 0.001, 'e': 0.01450879879709168}",30,10,-9.823570205110794,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
